Frequency (GHz),Theta (°),Phi (°),Gain phi,Gain theta
0.07,90.0000025,214.999998,0.891085446,1.7654238e-05
0.07,90.0000025,219.999997,0.762142181,2.18262958e-05
0.07,90.0000025,224.999996,0.634618938,2.60958259e-05
0.07,90.0000025,230.000009,0.512480855,3.03388006e-05
0.07,90.0000025,235.000008,0.399048746,3.44319924e-05
0.07,90.0000025,240.000007,0.296962887,3.82567487e-05
0.07,90.0000025,245.000006,0.208214641,4.17022748e-05
0.07,90.0000025,250.000005,0.134222895,4.46688828e-05
0.07,90.0000025,255.000004,0.0759370998,4.70706946e-05
0.07,90.0000025,260.000003,0.0339490958,4.88382393e-05
0.07,90.0000025,265.000002,0.00859674532,4.99204107e-05
0.07,90.0000025,270.000001,4.67703903e-05,5.02858893e-05
0.07,90.0000025,275,0.00834803842,4.99241214e-05
0.07,90.0000025,279.999999,0.0334499441,4.88455335e-05
0.07,90.0000025,284.999998,0.0751842186,4.70813902e-05
0.07,90.0000025,289.999997,0.133211821,4.46826889e-05
0.07,90.0000025,294.999996,0.206940219,4.17187875e-05
0.07,90.0000025,299.999995,0.295419961,3.82753933e-05
0.07,90.0000025,304.999994,0.397233069,3.44521104e-05
0.07,90.0000025,309.999993,0.510389984,3.03596116e-05
0.07,90.0000025,314.999992,0.632252634,2.61165424e-05
0.07,90.0000025,319.999991,0.759504437,2.18460191e-05
0.07,90.0000025,324.99999,0.888184667,1.76721533e-05
0.07,90.0000025,329.999989,1.01379776,1.37163079e-05
0.07,90.0000025,334.999988,1.1315037,1.00933285e-05
0.07,90.0000025,339.999987,1.23638093,6.90791467e-06
0.07,90.0000025,345.000013,1.32374179,4.25109329e-06
0.07,90.0000025,350.000012,1.38947141,2.19715344e-06
0.07,90.0000025,355.000011,1.43035161,8.00941223e-07
0.07,90.0000025,360.00001,1.44432783,9.59733981e-08
0.07,95.0000015,0,1.44417918,1.13641711e-07
0.07,95.0000015,4.99999985,1.43056166,8.54786122e-05
0.07,95.0000015,9.99999971,1.3900609,0.000336998579
0.07,95.0000015,15.0000004,1.32470381,0.000741501281
0.07,95.0000015,19.9999994,1.23767972,0.00127829774
0.07,95.0000015,25.0000001,1.13307691,0.00192099425
0.07,95.0000015,30.0000008,1.01556265,0.00263967365
0.07,95.0000015,34.9999998,0.890045404,0.00340317399
0.07,95.0000015,39.9999988,0.761361778,0.00418119133
0.07,95.0000015,45.0000013,0.634012282,0.00494600786
0.07,95.0000015,50.0000003,0.511971235,0.0056737042
0.07,95.0000015,54.9999993,0.398575038,0.0063448078
0.07,95.0000015,60.0000017,0.296485752,0.00694442447
0.07,95.0000015,65.0000007,0.207719758,0.00746192597
0.07,95.0000015,69.9999997,0.133720756,0.00789032411
0.07,95.0000015,74.9999987,0.0754620135,0.00822548661
0.07,95.0000015,79.9999977,0.0335559323,0.00846528634
0.07,95.0000015,84.9999967,0.00835632253,0.00860883668
0.07,95.0000015,90.0000025,4.02778751e-05,0.00865590479
0.07,95.0000015,95.0000015,0.00866084266,0.00860648416
0.07,95.0000015,100.000001,0.0341650061,0.00846069865
0.07,95.0000015,105,0.0763755366,0.00821890216
0.07,95.0000015,109.999999,0.13493818,0.00788208004
0.07,95.0000015,115.000004,0.209239811,0.00745243952
0.07,95.0000015,120.000003,0.29830566,0.00693417992
0.07,95.0000015,125.000002,0.400689781,0.00633432018
0.07,95.0000015,130.000001,0.514373422,0.00566348666
0.07,95.0000015,135,0.636690974,0.00493653631
0.07,95.0000015,139.999999,0.764302313,0.00417286996
0.07,95.0000015,144.999998,0.89322871,0.00339630246
0.07,95.0000015,149.999997,1.01896417,0.00263442262
0.07,95.0000015,154.999996,1.13666832,0.00191738387
0.07,95.0000015,159.999995,1.24142754,0.001276194
0.07,95.0000015,164.999994,1.32857013,0.000740620482
0.07,95.0000015,169.999993,1.39400518,0.000336928584
0.07,95.0000015,175.000006,1.43454027,8.57093037e-05
0.07,95.0000015,180.000005,1.44814789,8.10597527e-08
0.07,95.0000015,185.000004,1.43414068,8.44955503e-05
0.07,95.0000015,190.000003,1.39322972,0.000334331125
0.07,95.0000015,195.000002,1.3274641,0.000736320042
0.07,95.0000015,200.000001,1.24005342,0.00126975391
0.07,95.0000015,205,1.13510203,0.001908298
0.07,95.0000015,209.999999,1.01728749,0.00262216665
0.07,95.0000015,214.999998,0.89152348,0.00338039012
0.07,95.0000015,219.999997,0.7626459,0.00415289914
0.07,95.0000015,224.999996,0.635150015,0.00491223531
0.07,95.0000015,230.000009,0.51300019,0.00563474046
0.07,95.0000015,235.000008,0.399521798,0.00630118558
0.07,95.0000015,240.000007,0.297362804,0.00689689117
0.07,95.0000015,245.000006,0.208525226,0.00741140312
0.07,95.0000015,250.000005,0.134439468,0.00783785991
0.07,95.0000015,255.000004,0.0760665238,0.00817219075
0.07,95.0000015,260.000003,0.0340084843,0.00841228943
0.07,95.0000015,265.000002,0.00861117709,0.0085572442
0.07,95.0000015,270.000001,4.64180011e-05,0.00860673562
0.07,95.0000015,275,0.00836488139,0.00856064912
0.07,95.0000015,279.999999,0.0335143283,0.0084189456
0.07,95.0000015,284.999998,0.0753215551,0.00818180665
0.07,95.0000015,289.999997,0.13343966,0.00785001274
0.07,95.0000015,294.999996,0.207265988,0.00742556062
0.07,95.0000015,299.999995,0.295839638,0.00691243308
0.07,95.0000015,304.999994,0.397731096,0.00631744321
0.07,95.0000015,309.999993,0.510940135,0.00565103209
0.07,95.0000015,314.999992,0.632820785,0.00492790248
0.07,95.0000015,319.999991,0.760052025,0.00416734722
0.07,95.0000015,324.99999,0.888673782,0.00339312875
0.07,95.0000015,329.999989,1.01419485,0.00263284473
0.07,95.0000015,334.999988,1.13178575,0.00191672356
0.07,95.0000015,339.999987,1.23653793,0.00127590925
0.07,95.0000015,345.000013,1.32377946,0.000740356394
0.07,95.0000015,350.000012,1.38941014,0.000336562982
0.07,95.0000015,355.000011,1.43022549,8.536307e-05
0.07,95.0000015,360.00001,1.44417918,1.13641711e-07
0.07,100.000001,0,1.443995,1.32150603e-07
0.07,100.000001,4.99999985,1.43044233,0.000334462558
0.07,100.000001,9.99999971,1.39012837,0.00132030726
0.07,100.000001,15.0000004,1.32505405,0.00290642376
0.07,100.000001,19.9999994,1.23837078,0.0050123008
0.07,100.000001,25.0000001,1.13412261,0.00753515027
0.07,100.000001,30.0000008,1.01693165,0.0103583112
0.07,100.000001,34.9999998,0.891667247,0.0133600794
0.07,100.000001,39.9999988,0.763136566,0.0164218489
0.07,100.000001,45.0000013,0.635826111,0.0194348395
0.07,100.000001,50.0000003,0.513709843,0.0223048273
0.07,100.000001,54.9999993,0.400137454,0.0249547679
0.07,100.000001,60.0000017,0.297795594,0.0273253359
0.07,100.000001,65.0000007,0.208732188,0.0293738078
0.07,100.000001,69.9999997,0.134426281,0.0310717039
0.07,100.000001,74.9999987,0.0758857056,0.0324017666
0.07,100.000001,79.9999977,0.0337535143,0.0333547592
0.07,100.000001,84.9999967,0.00840732269,0.0339264832
0.07,100.000001,90.0000025,3.92949223e-05,0.0341155119
0.07,100.000001,95.0000015,0.00870755501,0.0339215845
0.07,100.000001,100.000001,0.0343538113,0.0333452001
0.07,100.000001,105,0.0767855868,0.0323880427
0.07,100.000001,109.999999,0.135624722,0.0310544744
0.07,100.000001,115.000004,0.210227236,0.0293539315
0.07,100.000001,120.000003,0.299583733,0.0273038037
0.07,100.000001,125.000002,0.402213037,0.0249326099
0.07,100.000001,130.000001,0.516064882,0.0222830921
0.07,100.000001,135,0.638449132,0.0194144975
0.07,100.000001,139.999999,0.76601243,0.016403744
0.07,100.000001,144.999998,0.894776583,0.0133448411
0.07,100.000001,149.999997,1.02025092,0.0103463288
0.07,100.000001,154.999996,1.13762367,0.00752651738
0.07,100.000001,159.999995,1.24202061,0.00500681624
0.07,100.000001,164.999994,1.32881641,0.00290358998
0.07,100.000001,169.999993,1.39396429,0.00131937745
0.07,100.000001,175.000006,1.43431032,0.000334491604
0.07,100.000001,180.000005,1.44785261,6.37843414e-08
0.07,100.000001,185.000004,1.43391228,0.000333430537
0.07,100.000001,190.000003,1.39319146,0.00131656299
0.07,100.000001,195.000002,1.32771409,0.00289771659
0.07,100.000001,200.000001,1.24065113,0.00499608647
0.07,100.000001,205,1.13606191,0.00750882272
0.07,100.000001,209.999999,1.01857829,0.0103194527
0.07,100.000001,214.999998,0.893075347,0.0133066662
0.07,100.000001,219.999997,0.764359295,0.0163524412
0.07,100.000001,224.999996,0.636910439,0.0193486959
0.07,100.000001,230.000009,0.514693499,0.0222019944
0.07,100.000001,235.000008,0.401046395,0.0248360503
0.07,100.000001,240.000007,0.298641741,0.027192289
0.07,100.000001,245.000006,0.209513307,0.0292286333
0.07,100.000001,250.000005,0.135126501,0.0309171341
0.07,100.000001,255.000004,0.0764770806,0.0322409235
0.07,100.000001,260.000003,0.0341976881,0.0331910029
0.07,100.000001,265.000002,0.00865813158,0.0337632671
0.07,100.000001,270.000001,4.54122637e-05,0.0339562185
0.07,100.000001,275,0.0084154699,0.0337694287
0.07,100.000001,279.999999,0.033711005,0.0332030319
0.07,100.000001,284.999998,0.0757438093,0.0322582796
0.07,100.000001,289.999997,0.134143218,0.0309390258
0.07,100.000001,294.999996,0.208276078,0.0292540714
0.07,100.000001,299.999995,0.297146976,0.0272201337
0.07,100.000001,304.999994,0.399291128,0.0248650704
0.07,100.000001,309.999993,0.512676656,0.0222309381
0.07,100.000001,314.999992,0.634633183,0.0193763785
0.07,100.000001,319.999991,0.761826098,0.0163777899
0.07,100.000001,324.99999,0.890295446,0.0133288214
0.07,100.000001,329.999989,1.0155648,0.0103378231
0.07,100.000001,334.999988,1.13283288,0.00752310874
0.07,100.000001,339.999987,1.23723042,0.00500632171
0.07,100.000001,345.000013,1.32413101,0.00290423771
0.07,100.000001,350.000012,1.38947868,0.00132001622
0.07,100.000001,355.000011,1.43010688,0.000334681361
0.07,100.000001,360.00001,1.443995,1.32150603e-07
0.07,105,0,1.44377577,1.50846688e-07
0.07,105,4.99999985,1.43032801,0.000739378156
0.07,105,9.99999971,1.39031613,0.0029207773
0.07,105,15.0000004,1.32569969,0.00643268507
0.07,105,19.9999994,1.23956954,0.0110994773
0.07,105,25.0000001,1.13589609,0.0166965276
0.07,105,30.0000008,1.01922822,0.0229683109
0.07,105,34.9999998,0.894371271,0.0296473484
0.07,105,39.9999988,0.766086042,0.0364719033
0.07,105,45.0000013,0.638834059,0.0432006419
0.07,105,50.0000003,0.516589105,0.0496230833
0.07,105,54.9999993,0.402722776,0.0555655658
0.07,105,60.0000017,0.299961567,0.060892757
0.07,105,65.0000007,0.210405663,0.0655055344
0.07,105,69.9999997,0.135591939,0.0693362206
0.07,105,74.9999987,0.0765852705,0.0723422319
0.07,105,79.9999977,0.0340792909,0.0744993314
0.07,105,84.9999967,0.00849107094,0.0757953748
0.07,105,90.0000025,3.77021533e-05,0.0762252659
0.07,105,95.0000015,0.00878578145,0.075787805
0.07,105,100.000001,0.0346683264,0.0744845495
0.07,105,105,0.0774677023,0.072320953
0.07,105,109.999999,0.136766106,0.069309473
0.07,105,115.000004,0.211868927,0.0654746071
0.07,105,120.000003,0.301709533,0.0608591177
0.07,105,125.000002,0.404748946,0.055530794
0.07,105,130.000001,0.518884778,0.0495887809
0.07,105,135,0.641386986,0.0431682691
0.07,105,139.999999,0.768880963,0.0364427678
0.07,105,144.999998,0.897388935,0.0296224281
0.07,105,149.999997,1.02244508,0.0229482595
0.07,105,154.999996,1.13928497,0.0166815724
0.07,105,159.999995,1.24309862,0.0110894032
0.07,105,164.999994,1.32933426,0.00642686756
0.07,105,169.999993,1.39401841,0.0029182157
0.07,105,175.000006,1.43405938,0.000738778908
0.07,105,180.000005,1.44749606,4.91959042e-08
0.07,105,185.000004,1.43366432,0.000739802548
0.07,105,190.000003,1.39325118,0.00291873841
0.07,105,195.000002,1.3282392,0.0064240084
0.07,105,200.000001,1.2417376,0.0110791875
0.07,105,205,1.13773239,0.0166593138
0.07,105,209.999999,1.02078187,0.0229090024
0.07,105,214.999998,0.895696223,0.0295613762
0.07,105,219.999997,0.767234921,0.036355719
0.07,105,224.999996,0.639854252,0.0430519655
0.07,105,230.000009,0.517517865,0.0494411774
0.07,105,235.000008,0.403585404,0.0553511977
0.07,105,240.000007,0.300769717,0.0606482551
0.07,105,245.000006,0.211156413,0.0652346015
0.07,105,250.000005,0.136268899,0.0690437928
0.07,105,255.000004,0.0771598592,0.0720341429
0.07,105,260.000003,0.0345126726,0.0741820782
0.07,105,265.000002,0.00873660296,0.0754757598
0.07,105,270.000001,4.37812378e-05,0.0759101957
0.07,105,275,0.00849881675,0.075483948
0.07,105,279.999999,0.0340359733,0.0741980448
0.07,105,284.999998,0.0764421597,0.0720571578
0.07,105,289.999997,0.135307416,0.0690727532
0.07,105,294.999996,0.209948018,0.0652681813
0.07,105,299.999995,0.299311638,0.0606848374
0.07,105,304.999994,0.401875734,0.0553891398
0.07,105,309.999993,0.515556216,0.0494787879
0.07,105,314.999992,0.637642562,0.0430876762
0.07,105,319.999991,0.764778316,0.0363881215
0.07,105,324.99999,0.893003643,0.0295893718
0.07,105,329.999989,1.01786685,0.0229318552
0.07,105,334.999988,1.1346122,0.0166767314
0.07,105,339.999987,1.23843515,0.0110913077
0.07,105,345.000013,1.32478213,0.00643138448
0.07,105,350.000012,1.38967037,0.00292235939
0.07,105,355.000011,1.42999458,0.000740934222
0.07,105,360.00001,1.44377577,1.50846688e-07
0.07,109.999999,0,1.44352388,1.68955069e-07
0.07,109.999999,4.99999985,1.43021739,0.00128785043
0.07,109.999999,9.99999971,1.39061403,0.00509004015
0.07,109.999999,15.0000004,1.32661796,0.011216308
0.07,109.999999,19.9999994,1.24123681,0.0193666704
0.07,109.999999,25.0000001,1.13834262,0.0291565135
0.07,109.999999,30.0000008,1.02238476,0.0401467755
0.07,109.999999,34.9999998,0.898081243,0.051875785
0.07,109.999999,39.9999988,0.770129323,0.0638891533
0.07,109.999999,45.0000013,0.642956495,0.0757647753
0.07,109.999999,50.0000003,0.520535767,0.0871310756
0.07,109.999999,54.9999993,0.406267405,0.0976777151
0.07,109.999999,60.0000017,0.302932382,0.107158981
0.07,109.999999,65.0000007,0.212701797,0.115391016
0.07,109.999999,69.9999997,0.137191772,0.122244433
0.07,109.999999,74.9999987,0.077545546,0.127634376
0.07,109.999999,79.9999977,0.0345264077,0.131509289
0.07,109.999999,84.9999967,0.00860586856,0.133840844
0.07,109.999999,90.0000025,3.55509546e-05,0.134615839
0.07,109.999999,95.0000015,0.00889378227,0.133830518
0.07,109.999999,100.000001,0.0351016,0.131489068
0.07,109.999999,105,0.078406617,0.127605259
0.07,109.999999,109.999999,0.13833636,0.122207813
0.07,109.999999,115.000004,0.214126453,0.115348555
0.07,109.999999,120.000003,0.304631799,0.107112654
0.07,109.999999,125.000002,0.408234179,0.0976296514
0.07,109.999999,130.000001,0.522760212,0.0870833769
0.07,109.999999,135,0.645426154,0.0757194459
0.07,109.999999,139.999999,0.772828162,0.0638479367
0.07,109.999999,144.999998,0.900990367,0.0518400557
0.07,109.999999,149.999997,1.02548063,0.0401174724
0.07,109.999999,154.999996,1.14159894,0.0291340537
0.07,109.999999,159.999995,1.24462342,0.0193508957
0.07,109.999999,164.999994,1.33010209,0.0112065319
0.07,109.999999,169.999993,1.39415991,0.00508510601
0.07,109.999999,175.000006,1.43378866,0.00128620828
0.07,109.999999,180.000005,1.447083,3.73370881e-08
0.07,109.999999,185.000004,1.43339789,0.00129098515
0.07,109.999999,190.000003,1.39340127,0.00509205926
0.07,109.999999,195.000002,1.32901931,0.0112107405
0.07,109.999999,200.000001,1.24327695,0.0193455536
0.07,109.999999,205,1.14006221,0.0291111097
0.07,109.999999,209.999999,1.02383268,0.0400683843
0.07,109.999999,214.999998,0.899311662,0.0517564826
0.07,109.999999,219.999997,0.771194696,0.0637225062
0.07,109.999999,224.999996,0.643903792,0.0755463317
0.07,109.999999,230.000009,0.521401405,0.0868588015
0.07,109.999999,235.000008,0.407076776,0.0973520353
0.07,109.999999,240.000007,0.303696275,0.106782906
0.07,109.999999,245.000006,0.21341686,0.114969909
0.07,109.999999,250.000005,0.137841031,0.121785775
0.07,109.999999,255.000004,0.0780999362,0.127147242
0.07,109.999999,260.000003,0.0349465981,0.131004035
0.07,109.999999,265.000002,0.00884487294,0.133328602
0.07,109.999999,270.000001,4.15703762e-05,0.134107888
0.07,109.999999,275,0.00861325767,0.133338049
0.07,109.999999,279.999999,0.0344824977,0.131022409
0.07,109.999999,284.999998,0.0774017721,0.127173677
0.07,109.999999,289.999997,0.136906698,0.121818975
0.07,109.999999,294.999996,0.212244153,0.11500822
0.07,109.999999,299.999995,0.302283406,0.10682445
0.07,109.999999,304.999994,0.405422717,0.0973948464
0.07,109.999999,309.999993,0.519506872,0.0869008973
0.07,109.999999,314.999992,0.641771138,0.0755859017
0.07,109.999999,319.999991,0.768829823,0.0637579486
0.07,109.999999,324.99999,0.896723688,0.0517865904
0.07,109.999999,329.999989,1.02103448,0.0400924087
0.07,109.999999,334.999988,1.13707042,0.0291288439
0.07,109.999999,339.999987,1.24011362,0.0193573106
0.07,109.999999,345.000013,1.32570994,0.0112173194
0.07,109.999999,350.000012,1.38997531,0.00509478804
0.07,109.999999,355.000011,1.42988777,0.00129149633
0.07,109.999999,360.00001,1.44352388,1.68955069e-07
0.07,115.000004,0,1.44324267,1.85635869e-07
0.07,115.000004,4.99999985,1.43010998,0.00196318212
0.07,115.000004,9.99999971,1.39100921,0.007762725
0.07,115.000004,15.0000004,1.3277775,0.0171163157
0.07,115.000004,19.9999994,1.24331987,0.0295780301
0.07,115.000004,25.0000001,1.1413883,0.0445743501
0.07,115.000004,30.0000008,1.02630889,0.0614476986
0.07,115.000004,34.9999998,0.902692318,0.0795026794
0.07,115.000004,39.9999988,0.775155663,0.0980498567
0.07,115.000004,45.0000013,0.648084283,0.116442904
0.07,115.000004,50.0000003,0.525448263,0.134106278
0.07,115.000004,54.9999993,0.410683155,0.150552109
0.07,115.000004,60.0000017,0.306636274,0.16538699
0.07,115.000004,65.0000007,0.21556668,0.178309262
0.07,115.000004,69.9999997,0.139189154,0.189099684
0.07,115.000004,74.9999987,0.0787450597,0.197608009
0.07,115.000004,79.9999977,0.0350850709,0.203737706
0.07,115.000004,84.9999967,0.00874930341,0.207432017
0.07,115.000004,90.0000025,3.2910626e-05,0.208661973
0.07,115.000004,95.0000015,0.00902906805,0.207418919
0.07,115.000004,100.000001,0.0356437042,0.203712046
0.07,115.000004,105,0.0795806348,0.197570935
0.07,115.000004,109.999999,0.14029865,0.189052999
0.07,115.000004,115.000004,0.216945678,0.178255081
0.07,115.000004,120.000003,0.308278561,0.165327713
0.07,115.000004,125.000002,0.41258046,0.150490314
0.07,115.000004,130.000001,0.527590096,0.134044617
0.07,115.000004,135,0.650457561,0.116383933
0.07,115.000004,139.999999,0.777743995,0.0979957655
0.07,115.000004,144.999998,0.90547663,0.0794552267
0.07,115.000004,149.999997,1.02926683,0.0614081547
0.07,115.000004,154.999996,1.14449394,0.0445433594
0.07,115.000004,159.999995,1.24654484,0.0295555517
0.07,115.000004,164.999994,1.33109069,0.0171016958
0.07,115.000004,169.999993,1.39437783,0.00775473379
0.07,115.000004,175.000006,1.43349993,0.00196010806
0.07,115.000004,180.000005,1.44661975,2.8119894e-08
0.07,115.000004,185.000004,1.43311584,0.00196994189
0.07,115.000004,190.000003,1.39363194,0.00777056208
0.07,115.000004,195.000002,1.33002532,0.0171162505
0.07,115.000004,200.000001,1.24521959,0.0295587722
0.07,115.000004,205,1.1429801,0.0445232876
0.07,115.000004,209.999999,1.02764189,0.0613520481
0.07,115.000004,214.999998,0.903820157,0.0793506205
0.07,115.000004,219.999997,0.776130319,0.0978314802
0.07,115.000004,224.999996,0.648951948,0.116151094
0.07,115.000004,230.000009,0.526244938,0.133737206
0.07,115.000004,235.000008,0.411433458,0.15010564
0.07,115.000004,240.000007,0.307350636,0.164866701
0.07,115.000004,245.000006,0.216241315,0.177722171
0.07,115.000004,250.000005,0.139806658,0.188455954
